experience_level,job_title,remote_ratio,company_size,adjusted_salary
EX,Data Science Manager,In office,M,189808.40000000002
SE,Data Engineer,Remote,M,227640.00000000003
SE,Data Engineer,Remote,M,108400.00000000001
EN,Data Analyst,Remote,S,59620.00000000001
MI,Data Analyst,Remote,M,140920.0
SE,Data Engineer,In office,M,224061.71600000001
SE,Data Engineer,In office,M,107424.40000000001
MI,Analytics Engineer,In office,M,216800.00000000003
MI,Analytics Engineer,In office,M,58536.00000000001
SE,Data Engineer,In office,M,271000.0
SE,Data Engineer,In office,M,68292.0
SE,Data Architect,In office,M,271000.0
SE,Data Architect,In office,M,68292.0
SE,Data Engineer,In office,M,271000.0
SE,Data Engineer,In office,M,68292.0
EN,Analytics Engineer,Hybrid,L,140920.0
SE,Data Engineer,In office,L,108400.00000000001
SE,Data Engineer,In office,L,86720.0
SE,Data Scientist,In office,L,173440.0
SE,Data Scientist,In office,L,108400.00000000001
SE,Data Specialist,Remote,L,239889.2
SE,Data Specialist,Remote,L,161190.80000000002
SE,Data Science Manager,In office,M,270197.84
SE,Data Science Manager,In office,M,200973.6
SE,Data Engineer,Remote,M,184280.0
SE,Data Engineer,Remote,M,140920.0
SE,Data Analyst,Remote,M,139700.5
SE,Data Analyst,Remote,M,101570.8
SE,Machine Learning Engineer,Remote,M,195120.0
SE,Machine Learning Engineer,Remote,M,108400.00000000001
SE,Data Analyst,Remote,M,147705.84
SE,Data Analyst,Remote,M,118459.52
SE,Data Scientist,Remote,L,173440.0
SE,Data Scientist,Remote,L,99728.0
SE,Data Engineer,Remote,M,216800.00000000003
SE,Data Engineer,Remote,M,173440.0
SE,Data Analyst,Remote,M,126828.00000000001
SE,Data Analyst,Remote,M,107803.8
EN,Data Engineer,Remote,L,139836.0
EN,Data Engineer,Remote,L,93224.0
SE,Data Scientist,In office,L,173440.0
SE,Data Scientist,In office,L,129321.20000000001
SE,Business Data Analyst,Remote,L,108400.00000000001
MI,AI Scientist,Remote,M,216800.00000000003
EN,Machine Learning Developer,Remote,L,195120.0
MI,Data Scientist,Remote,L,165852.0
SE,Data Engineer,Remote,M,227640.00000000003
SE,Data Engineer,Remote,M,108400.00000000001
SE,Data Analyst,Remote,M,162681.30000000002
SE,Data Analyst,Remote,M,120242.70000000001
SE,Data Scientist,Remote,L,173440.0
SE,Data Scientist,Remote,L,99728.0
SE,Machine Learning Engineer,Remote,L,219943.6
SE,Machine Learning Engineer,Remote,L,142329.2
SE,Data Engineer,Remote,M,189700.0
SE,Data Engineer,Remote,M,146340.0
EN,Machine Learning Engineer,In office,L,89972.0
SE,Data Scientist,In office,M,201624.0
SE,Data Scientist,In office,M,161299.2
SE,Data Analyst,In office,M,122383.6
SE,Data Analyst,In office,M,97906.88
SE,ML Engineer,In office,M,260160.00000000003
SE,ML Engineer,In office,M,173440.0
SE,Data Science Manager,Remote,M,325200.0
SE,Data Science Manager,Remote,M,216800.00000000003
MI,AI Scientist,In office,M,130080.00000000001
SE,Data Analyst,Remote,M,122383.6
SE,Data Analyst,Remote,M,97906.88
SE,Data Analytics Manager,Remote,M,157180.0
SE,Data Analytics Manager,Remote,M,114253.6
SE,Data Scientist,Remote,L,233385.2
SE,Data Scientist,Remote,L,171488.80000000002
SE,Data Engineer,Remote,L,226664.40000000002
SE,Data Engineer,Remote,L,167586.40000000002
SE,Data Analyst,In office,M,125672.456
SE,Data Analyst,In office,M,88525.944
SE,Data Engineer,Remote,M,189700.0
SE,Data Engineer,Remote,M,168020.0
SE,Data Analyst,In office,M,177776.0
SE,Data Analyst,In office,M,143088.0
SE,Data Scientist,Remote,M,184280.0
SE,Data Scientist,Remote,M,133332.0
SE,Machine Learning Engineer,In office,M,205580.6
SE,Machine Learning Engineer,In office,M,178855.66400000002
SE,Data Engineer,Remote,M,179293.6
SE,Data Engineer,Remote,M,143434.88
SE,Data Architect,Remote,M,226312.1
SE,Data Architect,Remote,M,160215.2
SE,Data Engineer,Remote,M,148501.496
SE,Data Engineer,Remote,M,110101.88
SE,Data Analyst,Remote,M,139700.5
SE,Data Analyst,Remote,M,101570.8
SE,Data Engineer,Remote,L,199022.40000000002
SE,Data Engineer,Remote,L,109267.20000000001
SE,Machine Learning Engineer,In office,M,205580.6
SE,Machine Learning Engineer,In office,M,178855.66400000002
SE,Data Scientist,In office,L,233385.2
SE,Data Scientist,In office,L,152193.6
SE,Data Scientist,Remote,M,281840.0
SE,Data Scientist,Remote,M,195120.0
MI,Data Engineer,In office,M,89863.6
MI,Data Engineer,In office,M,69267.6
MI,Machine Learning Scientist,Remote,L,173440.0
MI,Machine Learning Scientist,Remote,L,121733.20000000001
MI,Data Science Manager,Remote,M,261244.00000000003
MI,Data Science Manager,Remote,M,172356.0
SE,Data Scientist,In office,M,195120.0
SE,Data Scientist,In office,M,86720.0
MI,Data Analyst,In office,S,62872.00000000001
MI,Data Analyst,In office,S,62872.00000000001
SE,Data Engineer,In office,M,147424.0
SE,Data Engineer,In office,M,117939.20000000001
EX,Data Engineer,Remote,M,262328.0
EX,Data Engineer,Remote,M,216800.00000000003
SE,Data Scientist,Remote,M,179098.48
SE,Data Scientist,Remote,M,130253.44
SE,Data Analyst,Remote,M,134621.96000000002
SE,Data Analyst,Remote,M,97906.88
SE,Data Engineer,In office,M,197222.96000000002
SE,Data Engineer,In office,M,143434.88
SE,Data Engineer,In office,M,238599.24000000002
SE,Data Engineer,In office,M,173526.72
SE,Data Scientist,In office,L,195120.0
SE,Data Scientist,In office,L,130080.00000000001
MI,Data Analyst,In office,M,137126.0
MI,Data Analyst,In office,M,115185.84000000001
SE,Data Analyst,In office,M,125744.00000000001
SE,Data Analyst,In office,M,107316.00000000001
SE,Data Analyst,Remote,M,168020.0
SE,Data Analyst,Remote,M,130730.40000000001
MI,Data Scientist,In office,M,140920.0
MI,Data Scientist,In office,M,97560.0
MI,Data Engineer,Remote,M,184280.0
MI,Data Engineer,Remote,M,162600.0
SE,Data Analyst,Remote,M,110676.40000000001
SE,Data Analyst,Remote,M,92031.6
SE,Data Scientist,Remote,M,148096.08000000002
SE,Data Scientist,Remote,M,107706.24
SE,Data Scientist,Remote,M,158264.0
SE,Data Scientist,Remote,M,133332.0
EX,Data Analyst,Remote,M,140920.0
EX,Data Analyst,Remote,M,119240.00000000001
SE,Data Analyst,Remote,M,184280.0
SE,Data Analyst,Remote,M,146340.0
SE,Data Science Manager,Remote,M,174894.728
SE,Data Science Manager,Remote,M,148660.844
SE,Data Scientist,Remote,M,181028.0
SE,Data Scientist,Remote,M,133332.0
SE,Data Scientist,Remote,M,229266.00000000003
SE,Data Scientist,Remote,M,150242.40000000002
SE,Data Engineer,In office,L,173440.0
SE,Data Engineer,In office,L,122492.00000000001
SE,Data Scientist,In office,M,162600.0
SE,Data Scientist,In office,M,103576.20000000001
MI,Data Analyst,Remote,M,181028.0
MI,Data Analyst,Remote,M,125202.00000000001
SE,Data Analyst,Remote,M,122383.6
SE,Data Analyst,Remote,M,97906.88
SE,Data Analyst,Remote,M,122383.6
SE,Data Analyst,Remote,M,97906.88
SE,Data Engineer,Remote,M,179293.6
SE,Data Engineer,Remote,M,143434.88
SE,Data Engineer,Remote,M,264387.60000000003
SE,Data Engineer,Remote,M,169754.40000000002
SE,Data Analyst,Remote,M,148074.40000000002
SE,Data Analyst,Remote,M,118459.52
SE,Data Engineer,Remote,M,139700.5
SE,Data Engineer,Remote,M,101570.8
EX,Head of Data Science,Remote,M,242816.00000000003
EX,Head of Data Science,Remote,M,181976.5
EX,Analytics Engineer,Remote,M,189700.0
EX,Analytics Engineer,Remote,M,146340.0
SE,Data Engineer,Remote,L,226664.40000000002
SE,Data Engineer,Remote,L,167586.40000000002
SE,Data Engineer,Remote,M,195120.0
SE,Data Engineer,Remote,M,173440.0
SE,Data Scientist,In office,L,222545.2
SE,Data Scientist,In office,L,152193.6
SE,Data Scientist,Remote,M,190784.0
SE,Data Scientist,Remote,M,156096.0
SE,Data Engineer,Remote,M,216908.40000000002
SE,Data Engineer,Remote,M,173440.0
SE,Data Engineer,In office,M,76422.0
SE,Data Engineer,In office,M,58536.00000000001
SE,Data Scientist,In office,M,222545.2
SE,Data Scientist,In office,M,152193.6
SE,Analytics Engineer,In office,M,222545.2
SE,Analytics Engineer,In office,M,200214.80000000002
SE,Data Engineer,Remote,M,189808.40000000002
SE,Data Engineer,Remote,M,152031.0
SE,Data Analyst,Remote,M,125906.6
SE,Data Analyst,Remote,M,107370.20000000001
SE,Data Engineer,Remote,M,157180.0
SE,Data Engineer,Remote,M,140920.0
SE,Data Analyst,Remote,M,122383.6
SE,Data Analyst,Remote,M,97906.88
SE,Machine Learning Engineer,Remote,M,231976.00000000003
SE,Machine Learning Engineer,Remote,M,208778.40000000002
SE,Data Architect,Remote,M,288777.60000000003
SE,Data Architect,Remote,M,231022.08000000002
SE,Data Engineer,Remote,M,168020.0
SE,Data Engineer,Remote,M,124660.00000000001
MI,Data Scientist,In office,M,153169.2
MI,Data Scientist,In office,M,110676.40000000001
SE,Data Analyst,Remote,M,125672.456
SE,Data Analyst,Remote,M,88525.944
MI,Data Engineer,In office,M,224061.71600000001
MI,Data Engineer,In office,M,107424.40000000001
SE,Data Engineer,Remote,M,140920.0
SE,Data Engineer,Remote,M,119782.00000000001
SE,Data Analyst,Remote,M,86720.0
SE,Data Analyst,Remote,M,65040.00000000001
SE,Data Architect,Remote,M,208739.37600000002
SE,Data Architect,Remote,M,157021.736
SE,Data Scientist,Remote,M,249320.00000000003
SE,Data Scientist,Remote,M,162600.0
SE,Data Analytics Manager,Remote,M,162881.84000000003
SE,Data Analytics Manager,Remote,M,118459.52
SE,Data Analyst,Remote,M,184280.0
SE,Data Analyst,Remote,M,162600.0
MI,Data Scientist,Remote,M,173440.0
MI,Data Scientist,Remote,M,140920.0
SE,Data Engineer,Remote,M,166936.0
SE,Data Engineer,Remote,M,136584.0
SE,Data Analyst,In office,M,139836.0
SE,Data Analyst,In office,M,107316.00000000001
SE,Data Scientist,Remote,M,227640.00000000003
SE,Data Scientist,Remote,M,151760.0
SE,Data Scientist,Remote,M,227640.00000000003
SE,Data Scientist,Remote,M,151760.0
SE,Data Scientist,Remote,M,227640.00000000003
SE,Data Scientist,Remote,M,151760.0
SE,Data Analyst,Remote,M,108400.00000000001
SE,Data Analyst,Remote,M,74796.0
SE,Data Scientist,Remote,M,227640.00000000003
SE,Data Scientist,Remote,M,151760.0
SE,Data Analyst,Remote,M,162681.30000000002
SE,Data Analyst,Remote,M,120242.70000000001
SE,Data Engineer,Remote,M,108400.00000000001
SE,Data Engineer,Remote,M,27100.000000000004
SE,Data Analyst,Remote,M,137126.0
SE,Data Analyst,Remote,M,115185.84000000001
SE,Data Engineer,Remote,M,238599.24000000002
SE,Data Engineer,Remote,M,173526.72
SE,Data Analyst,Remote,M,113820.00000000001
SE,Data Analyst,Remote,M,108400.00000000001
SE,Data Analyst,Remote,M,184280.0
SE,Data Analyst,Remote,M,146340.0
SE,Data Scientist,Remote,M,249320.00000000003
SE,Data Scientist,Remote,M,151760.0
MI,Data Analyst,Remote,M,146340.0
MI,Data Analyst,Remote,M,54200.00000000001
SE,Data Scientist,Remote,M,238480.00000000003
SE,Data Scientist,Remote,M,151760.0
SE,Machine Learning Engineer,Remote,M,238480.00000000003
SE,Machine Learning Engineer,Remote,M,130080.00000000001
MI,Data Scientist,Remote,M,216800.00000000003
MI,Data Scientist,Remote,M,130080.00000000001
EX,Data Engineer,Remote,M,351216.0
EX,Data Engineer,Remote,M,234144.00000000003
SE,Data Engineer,Remote,M,227640.00000000003
SE,Data Engineer,Remote,M,108400.00000000001
SE,Data Scientist,Remote,M,200648.40000000002
SE,Data Scientist,Remote,M,113700.76000000001
SE,Data Engineer,Remote,M,113820.00000000001
SE,Data Engineer,Remote,M,86720.0
MI,Machine Learning Engineer,Remote,S,130080.00000000001
MI,Applied Data Scientist,Remote,L,170188.0
EN,Data Engineer,Remote,S,70460.0
MI,Data Scientist,Hybrid,L,123823.99999999999
MI,Data Scientist,Remote,M,84552.0
SE,Data Engineer,Remote,M,146340.0
SE,Data Engineer,Remote,M,124660.00000000001
SE,Data Scientist,Remote,M,178860.0
MI,Machine Learning Scientist,Hybrid,M,165852.0
SE,Data Science Manager,Remote,M,165310.0
EN,Research Scientist,Remote,L,130080.00000000001
MI,Data Scientist,Remote,L,146340.0
SE,Data Analytics Lead,Remote,L,439020.00000000006
SE,Data Engineer,In office,L,170399.99999999997
SE,Data Science Manager,In office,L,272640.0
MI,Data Analyst,Remote,L,153360.0
EN,Data Scientist,Remote,M,90879.99999999999
SE,Applied Data Scientist,Remote,L,411920.0
SE,Applied Data Scientist,Remote,L,191868.0
SE,Principal Data Scientist,In office,L,249919.99999999997
MI,Data Analyst,Remote,M,102239.99999999999
EN,Data Scientist,In office,S,113599.99999999999
SE,Research Scientist,Hybrid,L,156096.0
EN,Financial Data Analyst,Hybrid,L,108400.00000000001
MI,Data Scientist,Remote,S,93719.99999999999
EN,Data Engineer,Remote,M,130080.00000000001
EN,Computer Vision Engineer,In office,M,135500.0
SE,Machine Learning Scientist,Hybrid,S,136320.0
EN,Data Analyst,Remote,M,56799.99999999999
SE,Principal Data Engineer,Remote,M,227199.99999999997
MI,Data Engineer,Remote,L,227199.99999999997
MI,Data Engineer,Remote,L,113599.99999999999
MI,Data Architect,Remote,L,193119.99999999997
MI,Data Architect,Remote,L,170399.99999999997
EN,BI Data Analyst,Hybrid,S,62479.99999999999
EX,Director of Data Science,In office,L,284000.0
EN,Data Engineer,Remote,L,90879.99999999999
EN,Big Data Engineer,Remote,L,80479.0
EN,Machine Learning Engineer,Remote,S,142000.0
SE,Data Analytics Manager,Remote,M,136320.0
MI,Research Scientist,In office,M,517365.0
SE,Data Science Manager,Remote,L,163583.99999999997
MI,Data Scientist,Remote,M,170399.99999999997
MI,Data Science Consultant,Remote,L,118419.09999999999
SE,Data Engineer,Remote,L,173807.99999999997
MI,Data Engineer,Remote,L,102239.99999999999
EN,Data Analyst,Remote,S,102239.99999999999
EN,Data Analyst,Remote,S,68160.0
MI,ML Engineer,Remote,L,306720.0
MI,Data Analytics Engineer,Remote,L,124959.99999999999
EN,Machine Learning Engineer,Hybrid,L,287425.0
EN,Machine Learning Engineer,Remote,S,158658.6
MI,Data Engineer,Remote,L,159040.0
SE,Lead Data Analyst,Remote,L,193119.99999999997
EN,Data Analyst,Remote,M,90879.99999999999
MI,BI Data Analyst,Remote,M,113599.99999999999
EX,Head of Data,Remote,L,266960.0
EN,Machine Learning Scientist,Remote,L,255599.99999999997
SE,Data Engineer,Remote,M,170399.99999999997
SE,Data Engineer,Remote,S,130639.99999999999
MI,Data Engineer,Remote,L,121868.2
SE,Data Engineer,Remote,L,170399.99999999997
EN,Computer Vision Software Engineer,Remote,M,79520.0
SE,Lead Data Engineer,In office,L,313536.0
SE,Data Engineer,Remote,L,216143.59999999998
MI,Data Scientist,Remote,L,120718.5
MI,Data Engineer,Remote,L,227199.99999999997
SE,Data Engineer,Remote,L,197663.99999999997
MI,Data Analyst,Remote,L,105647.99999999999
EN,Data Scientist,Remote,S,102239.99999999999
SE,Principal Data Analyst,Remote,M,193119.99999999997
EN,Data Analyst,Remote,L,104622.7
SE,Data Scientist,Remote,L,187439.99999999997
MI,Data Analyst,Remote,L,90879.99999999999
MI,Head of Data Science,In office,S,124959.99999999999
MI,Data Architect,Remote,L,204479.99999999997
SE,Data Analyst,Remote,L,227199.99999999997
SE,Data Engineer,Remote,L,227199.99999999997
SE,ML Engineer,Remote,S,290816.0
MI,Data Engineer,Remote,L,124959.99999999999
EN,Data Engineer,Remote,L,82359.99999999999
SE,Machine Learning Engineer,Hybrid,L,210159.99999999997
MI,Data Engineer,Remote,L,127231.99999999999
SE,Machine Learning Engineer,Hybrid,L,172455.0
EN,Data Scientist,Hybrid,L,65888.0
EN,Data Scientist,Remote,M,113599.99999999999
SE,Staff Data Scientist,Remote,M,119279.99999999999
EN,Data Analyst,Remote,L,82778.4
MI,Data Engineer,In office,M,126976.4
MI,Data Engineer,In office,M,105818.4
SE,Lead Data Scientist,Remote,S,218443.0
SE,Data Scientist,In office,L,153360.0
MI,Data Scientist,Hybrid,L,166991.99999999997
SE,Data Science Manager,Remote,L,197663.99999999997
MI,Business Data Analyst,Remote,L,155209.5
MI,Lead Data Analyst,Remote,L,100023.9
EN,Machine Learning Engineer,Hybrid,S,92015.99999999999
EN,Data Science Consultant,Remote,S,102239.99999999999
SE,Machine Learning Infrastructure Engineer,Remote,M,221519.99999999997
MI,Data Analyst,Remote,L,97724.5
EX,Principal Data Scientist,Remote,S,472575.99999999994
MI,BI Data Analyst,In office,M,112670.59999999999
SE,Data Analytics Manager,In office,L,136320.0
EX,Director of Data Science,Remote,L,373652.5
SE,Machine Learning Engineer,Remote,L,227199.99999999997
MI,Data Scientist,Remote,L,181759.99999999997
SE,Data Engineer,In office,M,187439.99999999997
SE,Principal Data Engineer,Remote,L,210159.99999999997
MI,Data Engineer,Remote,L,126467.0
SE,Data Analytics Manager,Remote,L,159040.0
SE,Data Scientist,Hybrid,L,137964.0
MI,Data Scientist,Hybrid,L,147680.0
MI,Data Scientist,Hybrid,L,130639.99999999999
SE,Principal Data Scientist,Remote,L,266960.0
MI,Data Analyst,In office,L,85199.99999999999
MI,Data Analyst,In office,L,70432.0
MI,Data Scientist,In office,L,82927.99999999999
SE,Data Science Manager,Remote,M,218672.94
MI,Data Scientist,Remote,M,135664.6
MI,Data Scientist,Remote,M,159060.995
MI,Applied Machine Learning Scientist,Hybrid,L,480527.99999999994
SE,Data Specialist,Remote,L,187439.99999999997
SE,Data Scientist,Remote,L,473676.39999999997
MI,Principal Data Scientist,Remote,L,171535.99999999997
EN,Data Scientist,Remote,S,120718.5
EN,Business Data Analyst,Remote,L,114970.0
